NO_SEQ_COLL,JR_SEMN_ACCDN,DT_ACCDN,CD_MUNCP,NO_CIVIQ_ACCDN,SFX_NO_CIVIQ_ACCDN,BORNE_KM_ACCDN,RUE_ACCDN,TP_REPRR_ACCDN,ACCDN_PRES_DE,NB_METRE_DIST_ACCD,CD_GENRE_ACCDN,CD_SIT_PRTCE_ACCDN,CD_ETAT_SURFC,CD_ECLRM,CD_ENVRN_ACCDN,NO_ROUTE,CD_CATEG_ROUTE,CD_ETAT_CHASS,CD_ASPCT_ROUTE,CD_LOCLN_ACCDN,CD_POSI_ACCDN,CD_CONFG_ROUTE,CD_ZON_TRAVX_ROUTR,CD_PNT_CDRNL_ROUTE,CD_PNT_CDRNL_REPRR,CD_COND_METEO,NB_VEH_IMPLIQUES_ACCDN,NB_MORTS,NB_BLESSES_GRAVES,NB_BLESSES_LEGERS,HEURE_ACCDN,AN,NB_VICTIMES_TOTAL,GRAVITE,REG_ADM,MRC,nb_automobile_camion_leger,nb_camionLourd_tractRoutier,nb_outil_equipement,nb_tous_autobus_minibus,nb_bicyclette,nb_cyclomoteur,nb_motocyclette,nb_taxi,nb_urgence,nb_motoneige,nb_VHR,nb_autres_types,nb_veh_non_precise,NB_DECES_PIETON,NB_BLESSES_PIETON,NB_VICTIMES_PIETON,NB_DECES_MOTO,NB_BLESSES_MOTO,NB_VICTIMES_MOTO,NB_DECES_VELO,NB_BLESSES_VELO,NB_VICTIMES_VELO,VITESSE_AUTOR,LOC_X,LOC_Y,LOC_COTE_QD,LOC_COTE_PD,LOC_DETACHEE,LOC_IMPRECISION,LOC_LAT,LOC_LONG
SPVM _ 2019 _ 4689,LU,2019/04/29,66023.0,,,,BD SHEVCHENKO,1.0,LEMIEUX,,40.0,,11.0,1.0,2.0,,14.0,,11.0,32.0,,2.0,,,,12.0,1,0,0,0,18:00:00-18:59:00,2019,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,295100.006,5032359.385,A,1,N,N,45.4311,-73.62397
SPVM _ 2014 _ 7176,ME,2014/07/23,66023.0,2138.0,,,DE LA MONTAGNE,,,,31.0,,12.0,1.0,3.0,,13.0,,14.0,34.0,,2.0,,,,14.0,2,0,0,0,12:00:00-12:59:00,2014,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,298751.9312,5039901.5264,A,1,N,N,45.49901,-73.57739
SPVM _ 2017 _ 15278,LU,2017/11/20,66023.0,,,,JEAN TALON,1.0,CLARK,,31.0,,11.0,1.0,3.0,,13.0,,11.0,32.0,,3.0,,,,11.0,2,0,0,0,16:00:00-16:59:00,2017,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,295516.794,5043801.699,A,1,N,N,45.53407,-73.61886
SPVM _ 2017 _ 10546,ME,2017/08/09,66072.0,,,,ROCKLAND,1.0,BRITTANY,,31.0,,11.0,1.0,3.0,,13.0,1.0,11.0,32.0,6.0,5.0,,,S,11.0,3,0,0,1,11:00:00-11:59:00,2017,1,Léger,Montréal(06),Montréal (66 ),2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,293125.48,5043003.348,A,1,N,N,45.52685,-73.64946
SPVM _ 2019 _ 6773,JE,2019/05/30,66023.0,,,,CRESCENT,1.0,RENE LEVESQUE O,10.0,31.0,,11.0,1.0,3.0,,13.0,,11.0,32.0,,1.0,,,,11.0,3,0,0,0,12:00:00-12:59:00,2019,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,299090.528,5039539.319,A,1,N,N,45.49575,-73.57305
SPVM _ 2013 _ 10992,LU,2013/05/06,66023.0,2075.0,,,UNIVERSITY,,,,31.0,,,,,,21.0,,,,,,,,,,2,0,0,0,Non précisé,2013,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,299100.2585,5040539.754,A,1,O,N,45.50476,-73.57294
SPVM _ 2013 _ 31309,LU,2013/05/20,66102.0,,,,,1.0,ST CHARLES ET HYMUS,15.0,31.0,,11.0,1.0,3.0,,13.0,,11.0,33.0,,3.0,,,N,11.0,2,0,0,0,16:00:00-16:59:00,2013,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,276973.027,5034458.584,A,1,N,N,45.4495,-73.85575
SPVM _ 2012 _ 10437,ME,2012/01/18,66023.0,,,,ST PAUL O,1.0,ST HENRI,20.0,31.0,,18.0,1.0,3.0,,13.0,,11.0,33.0,,2.0,,,O,11.0,2,0,0,0,13:00:00-13:59:00,2012,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,300262.898,5039943.25,A,1,N,N,45.4994,-73.55806
SPVM _ 2012 _ 7510,LU,2012/01/16,66023.0,950.0,,,PAYANT,,,,52.0,,16.0,,2.0,,14.0,,11.0,32.0,,2.0,,,E,,1,0,0,0,23:00:00-23:59:00,2012,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,294909.688,5031598.5,A,2,N,N,45.42425,-73.62639
SPVM _ 2018 _ 10011,VE,2018/09/14,66023.0,5222.0,,,SHERBROOKE E,,,,31.0,,11.0,1.0,3.0,,13.0,,11.0,,,3.0,,,,11.0,2,0,0,0,10:00:00-10:59:00,2018,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,300665.672,5047501.552,A,1,N,N,45.56741,-73.55297
SPVM _ 2018 _ 18379,SA,2018/05/05,66023.0,,,,,1.0,PIE-9 ET BEAUBIEN,,31.0,,11.0,1.0,2.0,,13.0,,11.0,32.0,,4.0,,,,11.0,2,0,0,0,17:00:00-17:59:00,2018,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,298575.37399,5046961.819,A,1,N,N,45.56254,-73.57974
SPVM _ 2013 _ 27809,ME,2013/01/09,66023.0,,,,5E RUE ET 54 E AV,,,,31.0,,16.0,1.0,1.0,,14.0,,11.0,34.0,,,,,,11.0,2,0,0,0,07:00:00-07:59:00,2013,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,299520.702,5056811.618,A,2,N,N,45.65118,-73.56773
SPVM _ 2015 _ 20365,LU,2015/07/27,66023.0,,,,N-D,1.0,DICKSON,,59.0,,12.0,3.0,3.0,,13.0,,11.0,33.0,,5.0,,,,14.0,1,0,0,0,21:00:00-21:59:00,2015,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,302916.4,5047240.103,A,1,N,N,45.56507,-73.52413
SPVM _ 2015 _ 8411,JE,2015/10/22,66023.0,,,,DE MAISONNEUVE,1.0,ST LAURENT,,,,11.0,1.0,3.0,,14.0,,11.0,32.0,,3.0,,,,11.0,2,0,0,0,11:00:00-11:59:00,2015,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,299695.4,5041187.301,A,1,N,N,45.51059,-73.56533
SPVM _ 2016 _ 13990,ME,2016/12/14,66023.0,1047.0,,,MISTRAL,1.0,BOYER,50.0,31.0,3.0,16.0,,2.0,,14.0,,,,,,,,E,,2,0,0,0,Non précisé,2016,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,294836.56935,5045413.6972,A,1,N,N,45.54857,-73.6276
SPVM _ 2019 _ 16952,DI,2019/02/10,66023.0,,,,LOUIS HIPPOLYTE LAFONTAINE,1.0,PERRAS,10.0,31.0,,11.0,1.0,5.0,,11.0,1.0,11.0,33.0,6.0,1.0,,,N,11.0,2,0,0,1,17:00:00-17:59:00,2019,1,Léger,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,299811.65669,5056802.5888,B,4,N,N,45.6511,-73.564
SPVM _ 2017 _ 15987,DI,2017/07/16,66023.0,,,,MT ROYAL,,BERRI,,33.0,,11.0,1.0,3.0,,13.0,1.0,11.0,32.0,6.0,2.0,,,,11.0,2,0,0,0,11:00:00-11:59:00,2017,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,298393.803,5042787.583,A,1,N,N,45.52498,-73.58201
SPVM _ 2017 _ 12758,MA,2017/12/12,66023.0,,,,CUROTTE,1.0,FLEURY E,5.0,31.0,,16.0,1.0,3.0,,13.0,,11.0,33.0,,1.0,,,N,17.0,2,0,0,0,Non précisé,2017,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,292610.687,5047043.036,A,1,N,N,45.56319,-73.65615
SPVM _ 2016 _ 7508,JE,2016/08/04,66023.0,,,,JEAN D ESTREES,1.0,ST ANTOINE O,10.0,31.0,,11.0,1.0,3.0,,13.0,,11.0,33.0,,1.0,,,S,11.0,2,0,0,0,17:00:00-17:59:00,2016,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,299508.1,5039587.396,A,1,N,N,45.49619,-73.56771
SPVM _ 2013 _ 3928,VE,2013/11/29,66023.0,,,,,2.0,459 DESLAURIERS,,31.0,,18.0,1.0,4.0,,13.0,1.0,11.0,34.0,6.0,2.0,,,N,11.0,2,0,0,1,07:00:00-07:59:00,2013,1,Léger,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,291928.98608,5042711.6211,A,1,N,N,45.5242,-73.66477
SPVM _ 2012 _ 14744,SA,2012/02/18,66072.0,5825.0,,,FERRIER,,,,31.0,,,1.0,4.0,,21.0,,11.0,99.0,,,,,,12.0,2,0,0,0,Non précisé,2012,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,291667.56331,5038807.0879,A,1,O,N,45.48906,-73.66801
SPVM _ 2013 _ 30351,LU,2013/12/23,66023.0,,,,LACORDAIRE,1.0,CHAUVEAU,20.0,31.0,9.0,16.0,1.0,2.0,,14.0,,11.0,34.0,,2.0,,,N,12.0,2,0,0,0,07:00:00-07:59:00,2013,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,301267.9,5048207.599,A,2,N,N,45.57377,-73.54526
SPVM _ 2014 _ 2536,SA,2014/03/22,66023.0,,,,45 17E AV,1.0,ST JOSEPH,50.0,,,16.0,1.0,2.0,,14.0,,11.0,33.0,,1.0,,,N,17.0,1,0,0,0,10:00:00-10:59:00,2014,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,290740.72777,5032590.9841,A,1,N,N,45.43311,-73.67969
SPVM _ 2018 _ 2174,VE,2018/08/10,66023.0,740.0,,,COTE VERTU,1.0,MONTPELLIER,10.0,31.0,,11.0,1.0,3.0,,13.0,1.0,11.0,33.0,6.0,1.0,,,O,11.0,2,0,0,0,14:00:00-14:59:00,2018,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,291217.962,5042354.303,A,2,N,N,45.52097,-73.67386
SPVM _ 2012 _ 15167,ME,2012/10/17,66023.0,,,,VAN HORNE,2.0,OUTREMONT,,31.0,,11.0,3.0,3.0,,13.0,,21.0,34.0,,2.0,,,S,,2,0,0,0,Non précisé,2012,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,295880.829,5042380.99,A,2,N,N,45.52129,-73.61417
SPVM _ 2014 _ 13534,SA,2014/02/01,66023.0,7965.0,,,ACADIE,,,,31.0,,16.0,3.0,2.0,,13.0,,11.0,34.0,,5.0,,,E,17.0,2,0,0,0,21:00:00-21:59:00,2014,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,294156.07614,5043047.2671,A,1,N,N,45.52726,-73.63626
SPVM _ 2013 _ 7538,LU,2013/01/14,66023.0,8130.0,,,CHAMPLAIN STAT,,,,31.0,,12.0,1.0,3.0,,21.0,,11.0,40.0,,9.0,,,,12.0,2,0,0,0,10:00:00-10:59:00,2013,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,296040.688,5031858.088,A,1,O,N,45.4266,-73.61194
SPVM _ 2016 _ 5733,DI,2016/03/13,66023.0,5063.0,,,STE MARIE,1.0,ST REMI,250.0,31.0,,11.0,1.0,2.0,,14.0,,11.0,34.0,,1.0,,,O,11.0,2,0,0,0,17:00:00-17:59:00,2016,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,297718.2441,5036638.3545,A,1,N,N,45.46964,-73.59057
SPVM _ 2016 _ 11745,JE,2016/02/25,66023.0,,,,CREMAZIE,1.0,TOLHURST,,31.0,,12.0,1.0,3.0,,13.0,,11.0,32.0,,1.0,,,N,14.0,2,0,0,0,16:00:00-16:59:00,2016,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,293505.9,5044179.088,A,1,N,N,45.53744,-73.64461
SPVM _ 2017 _ 4427,LU,2017/10/23,66023.0,,,,SOMERLED,1.0,WALKLEY,5.0,31.0,,11.0,1.0,3.0,,13.0,,11.0,32.0,,3.0,,,,11.0,1,0,0,0,14:00:00-14:59:00,2017,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,293880.153,5036250.049,A,1,N,N,45.46609,-73.63965
SPVM _ 2018 _ 2232,ME,2018/08/29,66023.0,8750.0,,,CH DE LA COTE DE LIESSE,,,,31.0,,11.0,1.0,3.0,,13.0,,11.0,32.0,,1.0,,,,11.0,2,0,0,0,07:00:00-07:59:00,2018,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,288616.616,5037134.311,A,2,N,N,45.47395,-73.70698
SPVM _ 2012 _ 6376,ME,2012/06/27,66023.0,,,,WESTHILL,1.0,COTE ST LUC,,31.0,,,,,,14.0,,,,,,,,,,2,0,0,0,18:00:00-18:59:00,2012,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,293491.238,5037102.251,A,1,N,N,45.47376,-73.64464
SPVM _ 2016 _ 3230,VE,2016/08/19,66058.0,,,,CAVENDISH,1.0,FLEET,,31.0,,11.0,3.0,2.0,,14.0,,,32.0,,3.0,,,,,2,0,0,0,21:00:00-21:59:00,2016,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,292671.0,5037209.2,A,1,N,O,45.4747,-73.65513
SPVM _ 2015 _ 6185,ME,2015/11/04,66023.0,,,,DE LA VERENDRYE,1.0,DES TRINITAIRES,,31.0,,11.0,1.0,2.0,,13.0,1.0,11.0,32.0,6.0,3.0,,,E,11.0,3,0,0,1,13:00:00-13:59:00,2015,1,Léger,Montréal(06),Montréal (66 ),3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,297568.5,5033939.419,A,1,N,N,45.44535,-73.59244
SPVM _ 2015 _ 19759,DI,2015/11/29,66023.0,,,,BD GALERIES D ANJOU,,BELFROY,90.0,31.0,,11.0,3.0,3.0,,19.0,,11.0,33.0,,3.0,,,S,11.0,3,0,0,0,17:00:00-17:59:00,2015,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,299135.5,5051212.348,A,2,N,N,45.60079,-73.57261
SPVM _ 2017 _ 13742,JE,2017/03/23,66023.0,,,,CREMAZIE O,1.0,ST URBAIN,,31.0,,11.0,1.0,3.0,,11.0,,11.0,32.0,,1.0,,,,11.0,2,0,0,0,11:00:00-11:59:00,2017,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,293651.92,5044492.959,A,1,N,O,45.54026,-73.64275
SPVM _ 2019 _ 15419,VE,2019/12/27,66023.0,,,,,1.0,CLAUDE ET BD LACORDAIRE,,31.0,,18.0,1.0,2.0,,14.0,,11.0,32.0,,2.0,,,,19.0,2,0,0,0,13:00:00-13:59:00,2019,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,294882.31129,5052616.2786,A,1,N,N,45.61338,-73.62716
SPVM _ 2019 _ 3237,SA,2019/04/06,66023.0,12112.0,,,LACHAPELLE,,,,31.0,,12.0,1.0,2.0,,13.0,,13.0,34.0,,1.0,,,,12.0,4,0,0,0,10:00:00-10:59:00,2019,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,287799.4191,5043210.9179,A,1,N,N,45.52861,-73.71765
SPVM _ 2014 _ 9781,SA,2014/01/18,66023.0,,,,MC EACHRAN,1.0,DUCHARME,8.0,31.0,,12.0,3.0,2.0,,14.0,,11.0,33.0,,2.0,,,S,17.0,2,0,0,0,18:00:00-18:59:00,2014,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,295531.2,5042146.695,A,1,N,N,45.51918,-73.61864
SPVM _ 2013 _ 6864,VE,2013/01/11,66032.0,4508.0,,,ST CATHERINE WESTMOUNT,2.0,PRES DE ABBOTT,,,3.0,16.0,3.0,2.0,,21.0,,11.0,34.0,,5.0,,,,12.0,2,0,0,0,06:00:00-06:59:00,2013,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,297477.5,5037884.0,A,1,O,N,45.48084,-73.59367
SPVM _ 2018 _ 17053,VE,2018/11/23,66023.0,11011.0,,,ST VITAL,,,,31.0,,,,,,,,,,,,,,,,2,0,0,0,Non précisé,2018,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,293420.51526,5049985.4506,A,1,N,N,45.58968,-73.64584
SPVM _ 2012 _ 15196,LU,2012/11/05,66023.0,,,,DUROCHER,,ST VIATEUR,,31.0,,11.0,1.0,2.0,,14.0,,11.0,33.0,,2.0,,,,11.0,2,0,0,0,10:00:00-10:59:00,2012,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,296720.258,5042327.796,A,1,N,N,45.52082,-73.60343
SPVM _ 2018 _ 14610,ME,2018/05/23,66023.0,30.0,,,DANTE,,,,31.0,,11.0,3.0,3.0,,14.0,,11.0,34.0,,3.0,,,,11.0,2,0,0,0,21:00:00-21:59:00,2018,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,295924.5185,5043683.8955,A,1,N,N,45.53301,-73.61364
SPVM _ 2016 _ 7432,DI,2016/07/17,66023.0,1196.0,,,CAMILLIEN HOUDE,2.0,PARKING,,31.0,,11.0,1.0,2.0,,19.0,,11.0,99.0,,9.0,,,,11.0,2,0,0,0,18:00:00-18:59:00,2016,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,297683.86467,5041012.1976,A,1,O,N,45.50899,-73.59107
SPVM _ 2015 _ 2518,MA,2015/01/20,66023.0,,,,55E AV ET AUT 20 O,,,,31.0,,11.0,1.0,4.0,,11.0,,13.0,32.0,,1.0,,,,11.0,2,0,0,0,Non précisé,2015,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,287546.4,5034274.119,A,1,N,O,45.44818,-73.72057
SPVM _ 2016 _ 10564,JE,2016/12/08,66072.0,,,,CLYDE,1.0,BROOKFIELD,,31.0,,11.0,1.0,2.0,,14.0,1.0,11.0,32.0,6.0,1.0,,,,11.0,2,0,0,1,08:00:00-08:59:00,2016,1,Léger,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,294611.0,5042060.569,A,1,N,N,45.51839,-73.63042
SPVM _ 2012 _ 6898,LU,2012/01/30,66032.0,452.0,,,STRATHCONA FACE,1.0,SHERBROOKE O,150.0,31.0,,11.0,3.0,2.0,,14.0,,13.0,34.0,,2.0,,,N,11.0,2,0,0,1,18:00:00-18:59:00,2012,1,Léger,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,296902.641,5038105.6199,A,1,N,N,45.48283,-73.60102
SPVM _ 2013 _ 15961,ME,2013/04/24,66023.0,3770.0,,,COTE STE CATHERINE,,,,31.0,,11.0,3.0,3.0,,21.0,,11.0,99.0,,1.0,,,,11.0,2,0,0,0,15:00:00-15:59:00,2013,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,294746.68467,5039722.9308,A,1,O,N,45.49736,-73.62863
SPVM _ 2013 _ 9934,ME,2013/01/23,66023.0,,,,,1.0,TROY ET LASALLE,,31.0,,18.0,1.0,2.0,,14.0,,11.0,32.0,,2.0,,,,99.0,2,0,0,0,16:00:00-16:59:00,2013,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,299650.313,5036262.5,A,1,N,N,45.46627,-73.56586
SPVM _ 2016 _ 2029,LU,2016/06/13,66023.0,,,,DEGUIRE,1.0,OUIMET,10.0,31.0,,11.0,1.0,1.0,,14.0,,11.0,33.0,,2.0,,,E,11.0,2,0,0,0,17:00:00-17:59:00,2016,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,289963.6,5042240.78,A,1,N,N,45.51993,-73.68991
SPVM _ 2019 _ 19101,MA,2019/04/23,66102.0,,,,BD BRUNSWICK,1.0,BRIGANTINE,,40.0,,11.0,3.0,2.0,,14.0,,11.0,34.0,,3.0,,,,11.0,1,0,0,0,04:00:00-04:59:00,2019,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,277240.162,5035361.202,A,2,N,N,45.45764,-73.85239
SPVM _ 2018 _ 253,DI,2018/07/22,66023.0,,,,DU BOSQUET,,OAKWOOD,,,,11.0,1.0,2.0,,14.0,,11.0,32.0,,3.0,,,,17.0,2,0,0,0,12:00:00-12:59:00,2018,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,276554.875,5036672.5,A,1,N,N,45.46941,-73.86123
SPVM _ 2012 _ 17942,LU,2012/10/15,66023.0,1775.0,,,FLEURY,,,,31.0,,11.0,1.0,3.0,,21.0,,11.0,40.0,,9.0,,,,11.0,2,0,0,0,09:00:00-09:59:00,2012,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,292796.63299,5047509.462,A,1,O,N,45.56739,-73.65378
SPVM _ 2015 _ 16833,SA,2015/07/18,66023.0,,,,LEGER,,,,31.0,,12.0,1.0,2.0,,14.0,,11.0,33.0,,5.0,,,,12.0,2,0,0,0,07:00:00-07:59:00,2015,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,294812.25552,5053169.3356,A,1,N,N,45.61835,-73.62807
SPVM _ 2018 _ 14658,JE,2018/06/14,66023.0,,,,ST LAURENT,1.0,BEAUBIEN,,31.0,,,1.0,3.0,,13.0,,11.0,32.0,,1.0,,,,12.0,2,0,0,0,12:00:00-12:59:00,2018,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,296325.50801,5043371.077,A,1,N,O,45.5302,-73.6085
SPVM _ 2012 _ 29561,SA,2012/05/05,66023.0,,,,BILAUDEAU,1.0,DUBUISSON,5.0,31.0,,,3.0,2.0,,14.0,,11.0,32.0,,2.0,,,N,,2,0,0,0,Non précisé,2012,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40.0,303764.94299,5052129.422,A,1,N,N,45.60907,-73.51327
